gene,importance
gene=smfA_4,0.0
gene=tmpC_5,0.0
gene=glmU_1,5.059989514001185e-05
gene=arnA_3,0.0
gene=spuE_2,0.00015711433654452567
gene=dhaK_5,0.0
gene=pgpC,1.394215310259412e-05
gene=rsbU_6,4.6558625934867655e-05
gene=ung_2,0.0
gene=yjcD_2,0.0
gene=mccB_1,0.0
gene=norW_2,0.0
gene=frsA_2,0.0
gene=whiB,0.0
gene=hcrC_1,0.0
gene=acs_3,2.2178159524099483e-05
gene=walR_2,1.6061791002312286e-05
gene=lipO_6,0.0
gene=iolB_3,0.0
gene=yjcS_4,0.0
gene=acyP_2,0.0
gene=bpr_2,0.0
gene=slpA_3,0.0
gene=cspV,4.981439843293121e-05
gene=hpgT_1,0.0
gene=pctB_2,0.0
gene=dyp2_2,0.0
gene=prfA_1,1.2768534916392259e-06
gene=yezG_4,0.0
gene=glpR,4.541084610183634e-05
gene=yjcC_1,5.5272549515985926e-05
gene=skfE_1,0.0
gene=yiaV,0.0
gene=mggB_3,0.0
gene=fnr_1,2.652561888956304e-05
gene=nagB_3,0.0
gene=rpmF,0.000247277175098374
gene=catC_1,5.385629117674914e-09
gene=phoU_5,0.0
protein=Putative adhesin RP828,0.0
gene=kpsT_1,0.0
gene=vapC5,0.0
gene=dmsB_2,2.0140786990172042e-08
gene=sicA,0.00016849909211208994
gene=pkn6_9,0.0
gene=ygiD_2,1.0959363577117123e-05
gene=rsmJ,5.149769107432411e-05
gene=apc4_4,0.0
gene=ppsE_3,0.0
gene=cdsA_2,8.105912711723313e-06
gene=moaA_2,2.3074781069254785e-05
gene=araQ_53,0.0
gene=glxK_1,0.0
gene=lgrE_3,4.8635793144093234e-05
gene=galE_2,8.307961979334941e-05
gene=nylB'_2,7.1564586090641645e-06
gene=abgA_1,0.0
gene=tagE_1,0.0
gene=glvR_3,0.0
gene=sauU_4,0.0
gene=mmpL4_5,0.0
gene=cmpR_6,0.0
gene=yxeP_7,0.0
gene=dncV,0.0
gene=cyt2Aa1_2,0.0
gene=xerD_9,0.0
gene=ecpD,0.0
gene=fruB_3,1.654091886834504e-06
gene=yodP,0.0
gene=dauA_4,0.0
gene=sdrD_3,0.0
gene=kfoC,5.145237720200951e-05
gene=smfA_9,0.0
gene=pckG,3.2339517926068905e-05
gene=cpcT,0.0
gene=mshD_11,0.0
gene=yiaV_2,0.0
"protein=N(G),N(G)-dimethylarginine dimethylaminohydrolase",0.0
gene=ctpA_2,0.0
gene=lacF_16,0.0
gene=exo I_6,0.0
gene=aqpZ2,2.759029685029213e-07
gene=susC_51,0.0
gene=sotB,9.976729443365984e-05
gene=dpp7_2,2.2698220103477433e-06
gene=isdF,0.0
gene=apt_1,3.0026979097203534e-08
gene=bla_4,0.00012407517063436048
gene=puuD_1,1.5063476094388303e-05
gene=yvaM_1,0.0
protein=Beta-galactosidase BoGH2A,0.0
gene=nudF_1,0.0022791348712379953
gene=sigL_1,1.3801629576981084e-06
gene=spmB_2,0.0
gene=fyuA_7,0.0
gene=tlpA_1,4.03926976767094e-05
gene=iolT,2.482227574066697e-05
gene=tatAy_3,0.0
gene=csoR,4.417058700763309e-06
gene=frzCD_4,0.0
gene=aroC_2,0.0
gene=cotF_4,0.0
gene=yidC2_1,0.0
gene=fadD3_2,0.0
gene=yedK_2,0.0
gene=mbhA,0.0
gene=yicJ_3,0.0
gene=putR,0.0028473917292066273
gene=ziaR,1.5944417430667493e-07
gene=nqrC,1.969284266698495e-06
gene=sarU,0.0
gene=aceAb,0.0
protein=Germacrene A synthase,0.0
gene=xerC_10,4.138218125648249e-07
gene=hdfR,0.0
gene=ald1_1,0.0
gene=kstD_5,0.0
gene=blaI_8,1.2479825039982146e-05
gene=rfaE,0.0
gene=sigJ_11,0.0
gene=nuoE,2.2474386850392295e-05
protein=Ferredoxin,9.767176747920696e-05
gene=cocE_4,0.0
gene=intS_9,0.0
gene=pelA_7,0.0
gene=tuf_3,0.0
gene=sdrD_1,7.488372221695634e-06
gene=pbpF_1,3.408477735145349e-05
gene=gatB,3.033582854045585e-05
gene=dsbI,0.0
gene=ywqJ_6,0.0
gene=rsiX,6.52920877734392e-06
gene=uidB_3,0.0
gene=nanT_1,0.0
gene=alg8,0.0
gene=wzzB_1,0.0
gene=cyaB_3,0.0005208086765374847
gene=dhbF,4.9897183981791465e-06
gene=phoR,6.231675429937615e-05
gene=pksM,7.73848554212768e-06
gene=yidK_1,0.0
gene=hxuB_2,0.0
gene=ylmB,2.5117179163610915e-05
gene=atsA_2,0.0
gene=wfgD_12,0.0
gene=hsaD_6,0.0
gene=yafN_4,0.0
protein=Long-chain-fatty-acid--AMP ligase FadD26,0.0
gene=plcA_2,0.0
gene=dat_2,2.9823455240641688e-05
gene=blaI_5,0.0
gene=chlM,4.015289033725782e-07
gene=neoL,0.0
gene=pelC,0.0
gene=appB,2.2785042668602185e-05
gene=eccB3,0.0
gene=glnQ_5,0.0
gene=kdnB,0.0
gene=bphF,7.873120988243394e-07
gene=bhsA_8,0.0
gene=nlhH_10,0.0
protein=L-lysine 3-hydroxylase,0.0
gene=mprB_3,0.0
gene=ybdO_4,0.0
gene=cas1-1_2,0.0
gene=glcA,1.6008062080648428e-06
gene=vanB,0.0
gene=yxlF_13,0.0
protein=Alpha-xylosidase BoGH31A,6.70029920460141e-06
gene=allE,0.0
gene=ptsI_3,0.0
gene=mcpP_4,6.888189004898661e-07
gene=glnH_1,4.610148881281623e-06
gene=mntR,6.570636697392597e-06
gene=ftsW_1,0.00022136363881479897
gene=moeZ_2,0.00029725427355684785
gene=porB_4,0.0
gene=mshD_5,2.2716527523674053e-05
gene=nreB_8,0.0
gene=iorB_2,0.0
gene=ankX_2,0.0
gene=vgb_2,1.423443386948754e-06
gene=atpH_2,0.0
gene=cptA_2,0.0
gene=malR_3,0.0
gene=ortA,0.0
gene=pbpD,0.0
gene=rpmB_1,0.0
gene=hemH1_2,0.0
gene=cpdA_9,0.0
protein=6-deoxy-6-sulfogluconolactonase,4.116844333550501e-05
gene=xseA_1,0.0
gene=nisB_1,0.0
gene=rcp1_1,0.0
gene=pgpA,0.0
gene=walR_6,2.9162636484596588e-05
gene=pksB,0.0
gene=dhaL_3,0.0
gene=lacD1_2,0.0
gene=nuoN,0.0003816465872345968
gene=natB_2,0.0
gene=rsbV,0.0004293582317668756
gene=hemN_3,6.565517934442182e-07
gene=gcvA_3,0.0
gene=fucK,0.0
gene=kaiC,3.795710564677555e-05
gene=dcuB_3,0.0
gene=bcpA,0.0
gene=nimR_1,2.1473050321116898e-07
gene=acg_2,0.0
gene=gsiA_2,6.724536367947803e-06
gene=quiP_2,0.00032671468900116523
gene=virB5,0.0
gene=padI,0.0
gene=pta_2,2.6362575394283152e-06
gene=yidZ,0.0
gene=lacI_3,6.837051906115253e-06
gene=znuB_2,0.0
gene=ascG_2,0.0
gene=prkC_2,3.176888083017544e-06
gene=hlyU_1,0.0
gene=recA_1,7.062774162030857e-05
gene=aplIR,0.0
gene=arsR2_2,0.0
gene=nfdA,2.318179359620971e-05
gene=fbcH_2,0.0
gene=fgd1_2,0.0
gene=ltrA_6,1.7752762716371573e-05
gene=nanM_3,0.0
gene=rimP_2,0.0
gene=fabG_12,0.0
gene=ftsH3_3,0.0
gene=abh,0.0
gene=dnaT_2,0.00012978111660255287
gene=adeC_3,0.0
gene=fadH,0.0
gene=bglF_11,0.0
gene=lldD_1,0.00028565535309984586
gene=tpiA,2.679984916402333e-05
gene=tcbD,0.0
gene=ndoAI,0.0
gene=moaB_1,0.0
gene=hiuH_3,0.0
gene=fsr_3,0.0
gene=ycjP_1,2.43830190462498e-05
gene=naeIR,0.0
gene=spoVK_2,7.3289501507276736e-06
gene=aguA_5,0.0
gene=purR_4,0.0
gene=sdgA_2,0.0
gene=mtaD_2,0.0
gene=ctpC_1,0.0
gene=clpA_2,0.0
gene=smc_16,0.0
gene=spmA_1,0.0
gene=dsbE_2,2.7861025470656678e-05
gene=cshB,7.392286193206715e-07
gene=ypdB_5,2.9171959743308734e-05
gene=cyc1_3,0.0
gene=uppP_1,0.0
gene=prpE_2,0.0
gene=bmrA,0.0006306680015820595
gene=btr_6,8.4312689047676e-07
gene=sap_5,0.0
gene=yjiG_2,0.0
protein=Delta(1)-pyrroline-2-carboxylate reductase,0.00021001129942912791
gene=resA_8,0.0
gene=thyA,0.000241112403425146
gene=fdhD,2.2847574195620247e-05
gene=rstA,5.515932281887798e-07
gene=gerXA_3,0.0
gene=smtA_2,3.102538343441158e-08
gene=aglZ_3,0.0
gene=fadB2_3,0.0
gene=sacY_1,0.0
gene=prxU,2.568433571750504e-06
gene=mhqA_2,1.0967585174091953e-05
gene=femX_2,4.253158245565959e-05
gene=pglJ_1,0.0
gene=fixL_4,0.0
gene=eis_1,0.0
gene=sspJ,0.0
gene=divJ_2,0.0
gene=mlaE_14,7.069864113279875e-06
gene=fldI,8.748518902074141e-05
gene=rfaG,4.520180643457879e-07
gene=fdoG,0.0
gene=tetR_6,0.0
gene=tibA_2,0.0
gene=susC_7,0.0
gene=furA_5,0.0
gene=cspA_1,4.4395277493135863e-07
gene=ftrC,0.0
gene=trg_12,0.0
gene=sufC,2.0120738805696787e-05
gene=rhtA,0.00014583271310476286
gene=nikMN_2,0.0
gene=prmC,2.349222298223747e-05
gene=cynT,9.557921091596288e-05
gene=ebrB,0.0
protein=Lysine racemase,0.0
gene=araQ_2,0.0
gene=tufB_2,0.00017928461879512851
gene=pvaB,0.0
gene=ggt_3,0.00033212508354249937
gene=clsA,2.605265380197125e-06
gene=ydjH,0.0
gene=tehB_3,1.5511431535488073e-05
gene=csrD,0.0
gene=leuO_5,7.895768671951344e-06
gene=srlA_1,0.0
gene=fabF_5,1.2450404104020489e-05
gene=kanE_5,0.0
gene=fixB,0.0
gene=pagL_1,0.0
gene=fis_1,0.0
gene=iorA_3,0.0
gene=ynjI,0.0
gene=mtlA_2,3.888358441351888e-06
gene=bdlA_4,0.0
gene=metE_4,0.0
gene=lnt_3,1.470686210868936e-06
gene=yusO_6,0.0
gene=lplD,0.0
gene=rpsB_1,0.0
gene=mbeC_1,0.0
gene=nlpE_1,0.0
gene=rbsA_27,0.0
gene=dnaG_9,0.0
gene=rimK,7.656787514758133e-05
gene=lolC_2,0.0
gene=livH_43,0.0
gene=relB_4,0.0
gene=mmgC_4,0.0
gene=nuoC,0.00012629870851302785
gene=pimA_1,0.0
gene=lysA,0.0021578054433455604
gene=cutM,0.0
gene=ifcA_1,0.0
gene=rhlG_3,0.0
gene=susC_80,0.0
gene=uppP_3,0.0
gene=cheD,0.0
protein=L-2-hydroxyisocaproate dehydrogenase,1.4316287944505864e-06
gene=aroG,7.449295194583311e-06
gene=glgA_2,0.0
gene=leuO_4,0.0
gene=nanE_3,0.0
gene=livH_29,0.0
gene=eccD3_2,0.0
gene=DmdB,0.0
gene=ssaN,0.0
gene=bamC_1,0.0
gene=slyB_2,0.0
gene=dksA,2.530637637545029e-05
gene=purM_2,0.0
gene=cynR_16,0.0
gene=ytnP_4,0.0
gene=lagD_5,0.0
gene=dpp5_3,0.000100372780097813
gene=tagA_1,0.0
gene=nqrA_1,0.0
gene=aftD,0.0
gene=fimC,7.878166646393006e-06
gene=potE_2,0.0
gene=osmE_1,0.0
gene=yfcD,0.0
gene=dauB,0.0
gene=accD3,0.0
gene=hscB_1,0.0
gene=ydbP_1,0.0
gene=nnr_2,1.1824716283988815e-05
gene=hom_2,3.6937046530498565e-06
gene=helD_1,0.0
gene=mutB_2,0.0
gene=spmT,6.211604169089203e-06
gene=ahpC_3,0.0
gene=yusV_10,0.0
gene=ackA,1.1817144376815224e-07
gene=srlR_4,0.0
gene=sigE_22,0.0
gene=rnz_3,0.0
gene=oprP_1,0.0
gene=immA_1,0.0
gene=zraS_9,0.0
gene=kamA_2,0.0
gene=tarL_2,0.0
gene=fpgS_1,0.0
gene=rnhC_3,0.0
gene=inlJ_16,0.0
gene=cheC,2.1347582953990108e-05
gene=lvr_2,7.876597626675837e-06
protein=Lactonase drp35,0.0
gene=mrsA_2,0.0
gene=fda_1,0.0
gene=furA_1,0.0
gene=ttuC',0.0
gene=trxB_9,0.0
gene=intA_3,0.0
gene=glcC_1,0.0
gene=rsbV_8,0.0
gene=cbiH_2,0.0
gene=csn_2,0.0
gene=thpA_3,0.0
gene=acxA_2,0.0
gene=ycbV_3,0.0
gene=cstA_3,0.0
gene=ble,0.00014166235619035548
protein=Ribonuclease,4.8753754925204054e-05
gene=wzxC_3,7.167161778472849e-07
gene=prpD,0.00024026186762416427
gene=caiD_13,0.0
gene=yciC_4,3.5573132503597178e-06
gene=atpF,0.00014868982990890183
gene=cpdB,1.4716917237259576e-05
gene=ydaD_2,0.0
gene=spoVG_4,3.577911720920972e-05
gene=carB_1,8.391698685578077e-05
gene=aaeA_4,0.0
gene=nylA_3,0.0
gene=icsA_5,0.0
gene=ccl,1.834665670889353e-05
gene=glgE1,0.0
gene=parE_5,0.0
gene=yobK,0.0
gene=grpE_2,0.0
gene=yjjP_2,0.0
gene=hisS_2,0.0
gene=pspF,0.00025157634450484267
gene=prsA,3.103680387984022e-05
gene=aadR,0.0
gene=yeaD_1,0.0
gene=rocD2_1,0.0
gene=yesS_13,0.0
gene=mrdA_3,0.0
gene=cya_7,0.0
gene=gltA1_2,0.0
"protein=L-beta-lysine 5,6-aminomutase beta subunit",0.0
gene=ale,0.0
gene=yfcP_1,0.0
gene=ypcP_3,0.0
gene=cusA_5,0.0
gene=aacA4_1,0.0
gene=algE2_2,0.0
gene=ypdA_10,0.0
gene=nhaX_2,0.0
gene=dmlR_40,0.0
gene=liaR_22,0.0
gene=rspR_14,0.0
gene=pepA_3,0.0
gene=papK_1,0.0
gene=bepA_1,7.833469248668523e-08
gene=hslV_2,7.629570940201452e-08
gene=potH_5,0.0
gene=plsB_1,1.3026576084290206e-05
gene=pgi,1.9716289626150193e-06
gene=macA_2,0.0
gene=ecfG_5,0.0
gene=luxA_4,1.1327133528622475e-05
gene=copB_1,0.0
gene=epsK,0.0
gene=ykuD_5,0.0
gene=macA_8,0.0
gene=betB_1,0.0
gene=cphA_1,3.555041187123077e-05
gene=dut_3,0.0
gene=metI_1,3.0499352303574626e-05
gene=nlhH_3,7.0580175098627224e-06
gene=rqkA,3.8350123313019415e-06
gene=fldH_4,0.0
gene=bcsZ_2,0.0
gene=pliG,2.303961815708645e-05
gene=fabR_1,0.0
gene=clpX_2,8.931501797732096e-06
gene=kshB_2,0.0025743027911373953
gene=pacL_3,0.0
gene=toxA_5,0.0
gene=lptF,0.0
gene=spkA_2,0.0
gene=dxs_4,0.0
gene=yscU_1,0.0
gene=ccmK1,0.0
gene=dctA_3,0.0
gene=valS_1,0.0
protein=putative outer membrane protein pmp15,0.0
gene=rspR_4,1.191333220223188e-05
gene=ypdB_4,0.0
gene=mrp,1.1165636643677307e-05
gene=nfsB,5.326143793509074e-05
gene=ermA1,0.0
gene=bkdA2,2.9672198790332617e-06
gene=echA8_10,0.0
gene=prsA3_1,0.0
gene=trkA_5,0.0
protein=Cytochrome c-556,0.0
gene=xcpW,2.5263256848040104e-07
gene=ftsP,0.0
gene=lpqW,0.002865155112962417
gene=glnP,1.8342014561030426e-05
gene=rmlC_1,0.0
gene=hupC,0.0
gene=sacC_3,0.0
gene=camC,0.0
gene=menJ_2,0.0
gene=kipI_2,5.390920544649021e-05
gene=opuAC_2,0.0
gene=prtB_2,0.0
gene=malF,8.322776406429566e-05
gene=tuaH,0.0
gene=yloB,0.0
gene=yhjE_13,0.0
gene=mshA_13,1.6155196055573333e-05
protein=Bifunctional IPC transferase and DIPP synthase,0.0
gene=dadA_1,0.00025772187911262957
gene=idi,4.991741517578112e-06
gene=sugE_3,0.0
gene=lppC,6.616935159156829e-06
gene=mcpB_6,0.0
gene=pucA,5.793222937045081e-05
gene=napA_1,0.0
gene=spxA_9,0.0
gene=bglH_5,0.0
gene=araQ_56,0.0
gene=pmp6,8.054316825250398e-06
gene=pstP_3,0.0
gene=serB1_3,0.0
gene=sbp_4,0.0
gene=ylaB_1,0.0
gene=mnmE,1.1032497732091757e-06
gene=chaA_1,0.0
gene=afsK_14,0.0
gene=mrsA,0.0
gene=bspRIM_2,0.0
gene=dusC,1.501805167396332e-05
gene=glnB_2,1.6454308861015654e-06
protein=4-hydroxyphenylacetate 3-monooxygenase oxygenase component,4.3974928341391535e-05
gene=mhqD_2,2.7517872176091338e-06
protein=Subtilisin inhibitor-like protein 5,0.0
gene=espA_2,0.0
gene=cetZ_1,0.0
gene=ugd_2,2.4815665586194387e-06
gene=stcD_3,0.0
gene=nanH,1.0341411760687266e-06
gene=xpkA_5,2.626200140432472e-05
gene=bioY_3,0.0
gene=hrtA,4.224145267157673e-05
gene=nicP_4,0.0
gene=wbiB_2,0.0
gene=cypX,4.598385073766007e-05
gene=exo I_2,0.0
gene=sorM,1.9992938118465977e-05
gene=rsbU_20,0.0
gene=cysL,2.857426047939989e-05
gene=mgtE_2,0.0
gene=acoB_3,0.0
gene=rpoE_10,0.0
gene=fic_4,0.0
gene=pthXo1_8,0.0
gene=parE_4,0.0
gene=glyQ,3.09835296008279e-05
gene=ssuA_8,6.606462165078629e-05
gene=dinI_2,0.0
gene=levG,2.502311133515315e-05
gene=liaS_2,3.7705153393194514e-05
gene=yoaD_1,0.0
protein=Serralysin,3.6469818118129096e-05
gene=gudX_1,0.0
gene=gmd_2,0.00017082422171751967
gene=bfr_3,1.1557363354000736e-05
gene=apc3_6,0.0
gene=yceM,0.0
gene=pepF1,4.653352708887186e-05
gene=wbpA_2,3.826706059951909e-06
gene=gerBA_4,0.0
gene=gcvT_1,0.0
gene=prdB_2,0.0
gene=hel,0.00015347519207216178
gene=ybiO_1,0.0
gene=kpsF_2,0.0
gene=selA_3,0.0
gene=gltP_2,0.0
gene=cmaA1_4,0.0
gene=raiA,0.00011113938215790979
protein=Citrate (Re)-synthase,0.0
gene=livF_17,0.0
gene=rob,0.0
gene=lysDH_1,0.0
gene=glyA1_2,0.0
gene=cph2_3,0.0
gene=ntdC,2.1676370074560908e-05
gene=ligB_3,0.0
gene=rbsC_14,0.0
gene=spk1_5,0.0
gene=speG_8,0.0
gene=paaJ_3,0.0
gene=deoB_2,0.0
gene=yhdT_1,0.0
gene=aadK,0.0
gene=tfoX1,0.0
gene=lacF_8,0.00042280004174727407
gene=lppA_1,0.0
gene=papD_1,0.0
gene=trmFO_2,2.2136059467280434e-05
gene=yopT,0.0
gene=gcl_2,0.0
gene=lpdC_1,0.0
gene=ispH_2,0.0
gene=uspA2_2,0.0
gene=folP2_1,0.0
gene=ompP_2,0.0
gene=ssuE_3,0.0
gene=nanE_1,0.00014715990873916606
gene=higA2,0.0
gene=fptA_1,0.0
gene=livJ_1,0.0
gene=pyrI_2,0.0
gene=xerS_2,6.403471826721393e-07
gene=ybaL_3,0.0
gene=ecfG_4,0.0
gene=cofD,2.5131857041015287e-09
gene=acsD,0.0
gene=ygeX,5.262182459920534e-05
gene=fecI_5,0.0
gene=mpeC_3,0.0
gene=aroF,1.9669995585716686e-05
gene=bpr_3,0.0
gene=yihT_2,0.0
gene=esxN_2,0.0
gene=nodM,2.093534170712319e-05
"protein=Endo-1,4-beta-xylanase",0.0
gene=pbpG_2,0.0
gene=lpl2_1,0.0
gene=cel1,0.0
protein=putative MscS family protein.1,3.549969118393761e-05
gene=yraH,4.712215732856863e-05
gene=nadK_1,2.3338204133777786e-05
gene=tsaR_4,8.025867151591576e-06
gene=cspC_3,0.0
gene=pafA_2,0.0
gene=rocC_3,0.0
gene=yocH_7,1.534368395207115e-05
gene=ynjC_2,0.0
gene=susC_54,0.0
gene=cirA_7,0.0
gene=osmX_2,0.0
gene=lytC_25,0.0
gene=susC_66,0.0
gene=rsbU_38,0.0
protein=Maltose epimerase,0.0
gene=pepP_2,0.0
gene=treR_4,0.0
gene=nikA_2,0.0
gene=dapb3_4,0.0
gene=ephD_2,0.0
gene=rfbV_1,0.0
gene=aldC_1,0.0
gene=vgrG1_6,0.0
gene=puuB_9,0.0
gene=srpC,2.7853838799694158e-06
gene=neo_1,0.0
gene=plsY_3,0.0
gene=nfdA_2,2.8926441421626405e-05
gene=traG,4.584685279028764e-05
gene=pchR_2,0.0008050343815613943
gene=yjiB,7.09575525929432e-07
gene=aroL_1,0.0
gene=ybaQ_4,0.0
gene=hscA_3,0.0
gene=helD_3,0.0
gene=nagB_2,8.785836968442569e-05
gene=hly_1,6.949950073236577e-05
gene=yycI,0.00026809729363677214
gene=ttdB,6.766747376956822e-06
gene=tsnR_1,0.0
gene=iucA_4,0.0
gene=ywqC,1.1883130091918555e-05
gene=allA_1,8.395959518289445e-05
gene=igtZ_1,0.0
gene=kanK,0.0
gene=ctc,4.062815574835529e-05
gene=leuE_1,0.0
gene=tfaE_8,0.0
gene=salA,2.6339515277824688e-05
gene=lgrB_6,0.0
gene=epsN_1,0.0
gene=bcsC_5,0.0
gene=resE_12,0.0
gene=eryA_2,0.0
gene=ywtF_6,0.0
gene=gcvT_2,0.0
gene=hcpA_7,0.0
gene=dosP,1.6021923587641395e-05
gene=trg_11,0.0
gene=tesE_2,0.0
gene=melC2_3,0.0
gene=ttgE_1,0.0
gene=spoVD_2,0.0
gene=fpg1_1,0.0
gene=flgF_2,9.630246508850817e-06
gene=nag3,0.0
gene=gerBA_3,0.0
gene=epsG_3,0.0
gene=mrx1,0.0
gene=yphF_1,0.0
gene=lacG,0.00021646334653760237
gene=apbE_4,0.0
gene=ntdC_1,2.9547091121616986e-05
gene=cna_3,0.0
gene=desK_25,0.0
gene=ttuC,0.0
gene=lgoT,5.8927501937723976e-05
gene=nreC,0.00010389936283102365
gene=mmgC_5,0.0002549651388921247
gene=lppA_3,0.0
gene=rutA_4,0.0
gene=gyrB_2,2.389259290086164e-05
gene=xylB_4,0.004928159373996105
gene=pagR_8,0.0
gene=yndE_15,0.0
gene=aroQ_2,0.0
gene=arsA_1,0.0
gene=bclA,5.8433385076795776e-06
gene=nhaB_2,0.0
gene=tspO_1,0.0
gene=tme_2,4.193094577230875e-07
gene=desR_2,0.00046019992349301074
gene=bamE_1,3.7910933861229714e-05
gene=pucI_5,0.0
gene=gbuA_3,0.0
gene=narX_5,0.0
protein=F17e-G fimbrial adhesin,0.0
gene=purM,8.303722213847085e-05
gene=ilvD_1,2.6130886416696306e-05
gene=rutC,0.0
gene=ddpX_1,0.0
gene=uctC_8,5.063353138697839e-09
gene=guaB,9.959465769372913e-05
gene=dlaT_2,0.0
gene=cmpD_3,2.814308281171105e-05
gene=glcU,8.904131086962287e-06
gene=parA_3,0.0
gene=todS_2,0.0
gene=lytE_3,0.0
gene=licT_6,0.0
gene=trpGD_2,0.0
gene=gcvP_1,0.0
gene=rmlA_1,4.456086606555571e-05
gene=yjhB,4.347064512365455e-07
gene=rpmC_2,0.0
gene=ycfH,2.263035934982925e-06
protein=Cytochrome P450 107B1,0.0
gene=mmpR5,0.0
gene=cocE_2,0.0
gene=ectA_2,0.0
gene=yehU_13,0.0
gene=arnE_1,1.612091869357208e-07
gene=fnbA_2,0.0
gene=fldB_2,0.0
gene=yjbM_1,2.3613842719646357e-05
gene=novN_3,0.0
gene=lpxT,1.9950331875912427e-06
gene=proQ,9.515459273298656e-08
gene=yfcQ_5,0.0
gene=yusO_2,0.0
gene=sacY,0.0
gene=fbpA_8,0.0
gene=hisC_3,5.331023802851387e-05
gene=purA_2,0.0
gene=flaB2,0.0
protein=Endo-beta-N-acetylglucosaminidase H,0.0
gene=pilY1,8.119771432639706e-07
gene=tsaQ1_1,3.344238003810399e-05
gene=gltC_11,0.0
gene=siaP,0.0
gene=rpoN,1.7053874193518448e-05
gene=ptsI_5,0.0
gene=gpgS_5,3.2444617957204418e-06
gene=ribZ_3,9.847486343727807e-08
gene=ydiM,2.522884188163808e-05
gene=dnaB_2,2.6546598293478765e-06
gene=kmtR,0.0
gene=spo0M,0.0
gene=curA_2,4.703131920986908e-05
gene=kch,3.0919521910217185e-05
gene=lcdH_2,0.0
gene=hisC_5,0.0
gene=cirA_2,7.03686965016059e-07
gene=fgd2_2,0.00010038400401187766
gene=gsiB_10,0.0
gene=ytfE,0.0
gene=mrr_2,0.0
gene=emrK_2,0.0
protein=putative PE-PGRS family protein PE_PGRS54,0.0
gene=ycgZ_1,0.0
gene=pcm_3,0.0
gene=cysK_2,3.7640312851076126e-05
gene=sarZ_2,0.0
gene=fdhF_2,4.1267656424448716e-06
gene=zot_2,0.0
gene=mazE6,1.3468291508713469e-06
gene=spo0F,2.5623066937200694e-05
gene=rhsB_1,0.0
gene=phoU2_2,0.0
gene=xsa,0.0
gene=sigF_6,0.0
gene=pknB_2,4.950655513145091e-06
protein=S-formylglutathione hydrolase,0.0
gene=pyrP,0.0
gene=ymgF,0.0
gene=ccpA_10,0.0
gene=fecD_1,0.0
gene=galR,0.0
gene=hflD_1,0.0
gene=glk_4,0.0
gene=ypdA_6,2.451057789497516e-06
gene=lasR_1,0.0
protein=putative enoyl-CoA hydratase echA12,4.5531914096507995e-06
gene=norC,0.0
gene=mcpQ_5,0.0
gene=mlaF_2,0.0
gene=osmV_2,4.8749292298429164e-05
gene=cirA_19,0.0
gene=btr_15,0.0
protein=Fluoroacetate dehalogenase,7.929787639711548e-05
gene=sfp_1,0.0
gene=cstA,9.138326240501815e-06
gene=rppH_6,0.0
gene=panM_1,0.0
gene=masK_22,0.0
gene=esxJ_3,0.0
gene=glgP,2.712108386074701e-06
gene=fadR_11,0.0
gene=opuCB,0.00011507468789836291
gene=sdgA_1,0.0
gene=yfiY,8.404520679555906e-06
gene=porC,8.65687275080456e-06
gene=echA8_4,7.2647689294226836e-06
gene=mftC_6,8.21110261470933e-06
gene=celA_6,0.0
gene=folA,1.4629399476389358e-06
gene=tmcA_3,0.0
gene=gerPC,0.0
gene=adhP_1,0.0
gene=fliF,4.9878574874114765e-06
protein=Ribonuclease VapC22,9.592417611427564e-07
gene=tupB,5.1192096723167684e-05
gene=feoA_2,0.0
gene=ybdK_1,4.391179490496727e-06
gene=pucJ,0.0
gene=merB,0.0
gene=mrdB,4.575544696904099e-06
gene=nemR_3,0.0
gene=rnhC_2,3.488672044646797e-05
gene=drrB_2,0.0
protein=NADH-quinone oxidoreductase subunit 15,0.0
gene=cdr_1,0.0
gene=mmpS4_4,0.0
gene=ruvA_2,0.0
gene=endA_3,1.5669117621907062e-05
gene=pqqD,0.0
gene=pflB_2,8.16315894451052e-07
gene=msrAB_2,3.450611929980989e-07
gene=smbP_3,0.0
gene=deoR_2,7.082877020995439e-05
gene=thrC,0.00014474293048192746
gene=dinJ_1,1.3453053055827755e-05
gene=tmoT_1,8.681611430490921e-05
gene=yvgO_2,0.0
gene=pcp_3,0.0
gene=sorC_4,0.0
gene=speF_3,0.0
gene=cmpB,8.810065606757987e-05
gene=potH_8,0.0
gene=higB,9.854595275815623e-08
gene=chiA1,8.282330568057484e-05
gene=nepI,6.89694504973221e-07
gene=tsaB,1.61787278648193e-05
gene=nshR,0.0
gene=espE_2,0.0
gene=sunS,2.4248237396262427e-06
gene=citZ_1,0.0
gene=resA_1,1.788682076314579e-05
protein=Putative anti-sigma factor antagonist,0.0
gene=pstS2,4.721160301908888e-06
gene=higA_4,0.0
gene=gspK,3.867394800556157e-05
gene=envZ,1.0395685407087751e-06
gene=braC_1,0.0
gene=irrE,0.0
gene=mhqR_4,0.0
gene=pigC_2,0.0
gene=dnaX,2.532655114953145e-05
gene=splG,0.0
gene=cph1_8,0.0
protein=Apoptosis inhibitor,0.0
gene=gstA_2,0.0
gene=fni_1,0.0
gene=fabG2_2,0.0
gene=dnaJ_3,4.217662589621587e-05
gene=xcpT_6,0.0
gene=tyrA_2,0.0
gene=phoU_1,4.4093960871687097e-07
